"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"
"一致同意",0,0,0.000427440265359087,0,0,0,0,0,0,0,0.00133685994978071,0,0,0,0.000275657744467395,0
"医疗",0,0,0.000211087624414583,0.00172538710219761,0.000226943547489158,0,0,0.000276267101677646,0.00316519394358385,0,0,0,0,0.000164185721082378,0.000544524633234743,0
"医疗保健",0,0,0.000297003877011086,0.000242764899230261,0.000319313430400578,0,0,0.000388712509870891,0.000178139268058666,0,0,0,0,0,0,0
"移动",0,0,7.34579644741316e-05,4.00286926053763e-05,5.9231839486063e-05,0.000349750701639475,0.000218555818472272,0.000288420777817126,0.000132177547541033,6.85332726682371e-05,0.000114873373727884,0.00022073527418101,0.000149742934195614,0,0,9.53407836255729e-05
"已成定局",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"已现",0,0,0.000530973451327434,0.000144668949221199,0,0,0,0,0,0,0,0,0,0,0,0
"已有",0,0,0.00025044911491661,0,0.000134630845276518,0,0,0.000327782603492899,0.000150216295040217,0,0.000195825837154559,0.000188144860959825,0,0,0,0
"以便",0,0,0.000353982300884956,0,9.51429522858094e-05,0,0,0,0,0,0,0.000265922084829145,0,0,0,9.18864283745291e-05
"以此",0,0,0.00025044911491661,0,0.000134630845276518,0.000993706109044132,0,0,0,0.000233658768044723,0.000195825837154559,0.000188144860959825,0,0,0,0
"以上",0,0,5.30195189130811e-05,0.000187793975221382,0.00019950734722538,0.000126219219884371,5.25821102086902e-05,0.000104086268887737,0.000127201818199112,4.9465039937072e-05,0,7.96596946839271e-05,7.2052984211403e-05,8.24780511726068e-05,0.000307732283612621,0.000178915908488735
"以下",0,0,0.000120012726568608,9.80959500090617e-05,9.67706443717194e-05,0,0,0.000157070165650368,7.19821555321272e-05,0,9.3837794784478e-05,0.000360628589343246,0,0.000186693806473744,0.000464379800328253,0.000218069619396695
"亿欧元",0,0,0.00148501938505543,8.09216330767535e-05,0.000798283576001445,0.000471368512672089,0,0,0,0,0,0.000446236379500768,0,0,0,0
"亿输美",0,0,0.000530973451327434,0,0,0,0,0,0,0,0,0.000398883127243718,0,0,0,0
"亿万富翁",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"亿英镑",0,0,0.000854880530718175,0,0.000114886898781164,0,0,0,0,0,0,0,0,0,0,0.000110954585099644
"意识",0,0,0.000176991150442478,4.82229830737329e-05,4.75714761429047e-05,0,0,0.000115821172110262,0.000106157112526539,0,0,0,0.000120264582080577,0,0.000114142221207625,4.59432141872645e-05
"因美",0,0,0.000427440265359087,0.000116460312450154,0,0,0,0,0,0,0.000334214987445176,0,0,0,0,0
"因有",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"引领",0,0,0.000353982300884956,0.000289337898442398,0,0,0,0.000231642344220524,0,0,0,0,0,0,0,9.18864283745291e-05
"鹰派",0,0,0.00025044911491661,6.82373293764211e-05,0,0.000198741221808826,0,0,0,0.000934635072178893,0,0,0.000340357786958231,0.000779205671409055,0,0
"应对",0,0,0.000353982300884956,0.000337560881516131,0.000333000333000333,0.000140449438202247,0,0,0.000212314225053079,0,0,0,0,0.000137665198237885,0.000342426663622874,0.000229716070936323
"应声",0,0,0.000353982300884956,0,9.51429522858094e-05,0,0.00035106196243637,0,0,0,0,0,0,0,0.000913137769660998,0
"影响力",0,0,0.000211087624414583,0.000345077420439522,0.000113471773744579,0,0,0,0.000126607757743354,0,0,0,0,0.000164185721082378,0.000136131158308686,5.47939482652943e-05
"永丰",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"用作",0,0,0.000427440265359087,0,0.000114886898781164,0,0.000423913901927127,0,0,0,0,0,0,0,0,0
"优秀",0,0,0.000297003877011086,0.000161843266153507,0.000159656715200289,0,0,0,0.000356278536117333,0,0,0,0,0,0,7.7096016958221e-05
"游走",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"有劲",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"有利于",0,0,0.000211087624414583,0.000402590323846109,0.000340415321233736,0.000167506331171685,0,0.000138133550838823,0,0,0.000165049138934735,0,0,0,0,0.000164381844795883
"有失",0,0,0.00141592920353982,0,0,0,0,0,0,0,0,0,0,0,0,0
"有外",0,0,0.00141592920353982,0,0,0,0,0,0,0,0,0,0,0,0,0
"右肩",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"余下",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"予以",0,0,0.000211087624414583,5.75129034065871e-05,0,0,0,0,0.000506431030973417,0,0.00033009827786947,0.00015857533279383,0,0,0.000136131158308686,5.47939482652943e-05
"誉金",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"预计今年",0,0,0.000427440265359087,0,0.000114886898781164,0,0,0,0,0,0.000668429974890353,0,0,0,0,0
"原有",0,0,0.000427440265359087,0,0.000114886898781164,0,0,0,0,0,0,0,0,0,0,0.000332863755298931
"缘由",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"远超",0,0,0.00025044911491661,0.000136474658752842,0.000201946267914777,0,0,0,0,0,0,0.000188144860959825,0.000340357786958231,0,0.00016151552325977,0
"月季",0,0,0.00141592920353982,9.64459661474659e-05,9.51429522858094e-05,0,0,0,0,0,0,0,0,0,0,0.000275659285123587
"月率",0,0,0.000854880530718175,0,0,0,0.000423913901927127,0,0,0,0.000668429974890353,0,0,0,0,0
"再次上调",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"再融资",0,0,0.000427440265359087,0,0.000229773797562328,0,0,0,0,0,0,0,0,0,0,0.000443818340398575
"再投资",0,0,0.000530973451327434,0,0.000285428856857428,0,0,0,0,0,0,0,0,0,0,0
"暂报",0,0,0.000427440265359087,0,0,0,0,0,0,0,0.000334214987445176,0.000321105903374398,0,0,0,0
"暂停",0,0,0.000120012726568608,6.53973000060412e-05,3.22568814572398e-05,0,0.000357067880522716,0.000314140331300736,0,0.000111966959232602,0,9.01571473358114e-05,0,0.000186693806473744,0.000154793266776084,3.11528027709564e-05
"遭受重创",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"早前",0,0,0.000500898229833219,6.82373293764211e-05,0,0,0.000248382920708942,0.000163891301746449,0.000300432590080434,0.000233658768044723,0,0,0,0,0,0
"则是",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"增长率",0,0,0.00025044911491661,6.82373293764211e-05,6.73154226382591e-05,0,0,0,0.000751081475201085,0,0,0,0,0,0.00016151552325977,6.50113709123791e-05
"增量",0,0,0.00025044911491661,0.000341186646882105,0.000201946267914777,0.000397482443617653,0,0,0,0,0,0,0.000170178893479115,0,0,0.000195034112737137
"债券",0,0,9.56758197102129e-05,0.000391017298569732,0.000411450173721671,0,9.48864983961213e-05,6.26092635351752e-05,0,8.92616217573816e-05,7.48087989707588e-05,0.000431247212894059,6.50112304705596e-05,0,6.17016757633493e-05,0.000198683591422476
"站上去",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"站台",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"张口",0,0,0.000530973451327434,0,0,0,0,0,0,0,0,0.000398883127243718,0,0,0,0
"张嘴",0,0,0.000530973451327434,0,0,0,0,0,0,0,0,0,0,0.000412995594713656,0,0
"涨幅达到",0,0,0.00141592920353982,0,0,0,0,0,0,0,0,0,0,0,0,0
"招标",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"找到",0,0,0.000146915928948263,0.000160114770421505,0.000197439464953543,0.000116583567213158,0,0.00019228051854475,0.000176236730054711,0.000137066545336474,0,0,0,0.000228544878457513,0,0.000190681567251146
"找寻",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"这场",0,0,0.00025044911491661,6.82373293764211e-05,0.000134630845276518,0,0,0,0,0,0,0.00037628972191965,0,0,0.00016151552325977,0.000130022741824758
"针对",0,0,0.000191351639420426,0.000182474739332542,0.000385734537864066,0.000227767576416869,0,0.000751311162422103,5.73851784886096e-05,0,0.000149617597941518,7.18745354823431e-05,0,7.44174533814294e-05,0.000246806703053397,0.000198683591422476
"震荡调整",0,0,0.000530973451327434,0,0,0,0,0,0,0,0.000415167450871852,0,0,0,0,0
"振三大",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"整个",0,0,0.000146915928948263,0.00032022954084301,0.00031590314392567,0,0.000291407757963029,0,0.000176236730054711,0.000137066545336474,0,0,9.98286227970761e-05,0,0.000189493208208581,0.000305090507601833
"整合",0,0,0.00025044911491661,0.000136474658752842,0,0,0.000248382920708942,0,0.000300432590080434,0,0,0,0,0,0.000807577616298849,0.000130022741824758
"正式",0,0,0.000211087624414583,0.000862693551098806,0.000170207660616868,0,0,0.000828801305032937,0,0.00098468054651783,0.000165049138934735,0,0,0,0,0.000164381844795883
"政策",0,0,0.000102289421916316,0.000399466574312727,0.000174123803858309,0.000135284464847188,0.000169075897790412,4.4624757457122e-05,4.09012904336297e-05,0.00012724245570832,0.00087977962525589,7.68428711377726e-05,0.000162178658520357,0.000159123137066957,4.39778742021221e-05,0.000460238172057548
"政策工具",0,0,0.00106194690265487,0,0.000570857713714857,0,0,0,0,0,0,0,0,0,0,0
"政治",0,0,9.56758197102129e-05,0.000547424217997626,2.57156358576044e-05,0.000531457678306028,9.48864983961213e-05,6.26092635351752e-05,0,8.92616217573816e-05,0.000224426396912276,7.18745354823431e-05,0,0.000372087266907147,0,0.000198683591422476
"支撑水平",0,0,0.000530973451327434,0,0,0,0,0,0,0,0,0.000398883127243718,0,0,0,0
"之势",0,0,0.00106194690265487,0,0,0,0,0,0,0.000330250990752972,0,0.00053184416965829,0.000721587492483464,0,0,0
"直至",0,0,0.00025044911491661,0,6.73154226382591e-05,0,0,0,0,0.000233658768044723,0.000195825837154559,0.000188144860959825,0,0,0,0.000130022741824758
"执行",0,0,0.000176991150442478,0.000337560881516131,0.000142714428428714,0.000140449438202247,0,0,0.000212314225053079,0,0.000138389150290617,0,0,0,0.000228284442415249,0.000229716070936323
"值得注意的是",0,0,0.000120012726568608,3.26986500030206e-05,9.67706443717194e-05,0,0.000119022626840905,0.000157070165650368,7.19821555321272e-05,0.000111966959232602,0.000281513384353434,9.01571473358114e-05,0,0,7.73966333880422e-05,0
"指名道姓",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"指引",0,0,0.000146915928948263,4.00286926053763e-05,3.94878929907087e-05,0.000349750701639475,0,0.00019228051854475,0,0.000137066545336474,0.000114873373727884,0,0,0.000228544878457513,0,0.000152545253800917
"止涨",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"只会",0,0,0.000353982300884956,9.64459661474659e-05,9.51429522858094e-05,0,0,0,0.000212314225053079,0,0,0,0,0,0,0
"只值",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"至高点",0,0,0.000530973451327434,0,0,0,0.00105318588730911,0,0,0,0,0,0,0,0,0
"至千二",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"制造业",0,0,3.40964739721055e-05,0.000362306892981311,0.000109972928752616,0.000189398250786063,0.000202891077348495,0.000356998059656976,6.13519356504445e-05,3.18106139270799e-05,5.33199772882358e-05,0.000332985774930348,0.000347525696829337,0.000238684705600435,0.000131933622606366,5.31044044681786e-05
"中等",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"中方",0,0,0.00102841150263784,8.00573852107525e-05,3.94878929907087e-05,0.000349750701639475,0.000145703878981514,9.61402592723752e-05,0.000264355095082066,0,0,0,0,0.000114272439228757,0,3.81363134502291e-05
"中概",0,0,0.000427440265359087,0.000349380937350462,0,0,0,0.000279712473856711,0,0,0,0,0,0,0,0
"中将",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"中美即",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"中午",0,0,0.000427440265359087,0,0.000459547595124655,0,0,0,0,0,0,0,0,0,0,0.000221909170199287
"中阳",0,0,0.000530973451327434,0,0,0.000842696629213483,0,0,0,0,0,0,0,0,0,0
"中游",0,0,0.000530973451327434,0,0,0,0,0,0,0,0,0.000398883127243718,0,0,0,0
"终收于",0,0,0.000293831857896527,0.000120086077816129,0,0.000349750701639475,0,0.000288420777817126,0,0,0.000229746747455767,0.000110367637090505,0.000299485868391228,0.000457089756915026,0.000284239812312871,0
"种植",0,0,0.000530973451327434,0,0,0,0,0,0,0,0,0,0,0,0,0.000137829642561794
"重磅",0,0,0.000176991150442478,9.64459661474659e-05,9.51429522858094e-05,0.000140449438202247,0,0,0,0.000165125495376486,0,0.000265922084829145,0.000120264582080577,0.000137665198237885,0,0
"重测",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"重申",0,0,0.000353982300884956,9.64459661474659e-05,0,0,0,0,0,0,0.00110711320232494,0,0,0,0.000228284442415249,0
"重拾",0,0,0.000353982300884956,0,9.51429522858094e-05,0,0.00035106196243637,0,0,0,0,0,0,0.000275330396475771,0,0
"主管",0,0,0.000240025453137217,0.000196191900018123,0.000129027525828959,0.000190469636267595,0.000119022626840905,0.000392675414125919,0,0,0.000281513384353434,0.000180314294671623,0,0,0.000154793266776084,0.000124611211083826
"主力",0,0,0.000176991150442478,4.82229830737329e-05,9.51429522858094e-05,0.000140449438202247,0,0,0,0.000330250990752972,0,0.000132961042414573,0,0.000137665198237885,0,9.18864283745291e-05
"住宅",0,0,0.000427440265359087,0,0.000804208291468147,0,0,0,0,0,0,0,0,0,0,0.000110954585099644
"转化",0,0,0.000594007754022173,0.000404608165383768,0.000399141788000723,0,0,0,0,0,0.000232226945075095,0,0,0,0.000191538854595667,0
"转换",0,0,0.00025044911491661,6.82373293764211e-05,0,0,0,0,0,0.00070097630413417,0,0.000188144860959825,0.000510536680437346,0,0.00048454656977931,0
"转如",0,0,0.00141592920353982,0,0,0,0,0,0,0,0,0,0,0,0,0
"追捧",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"追求",0,0,0.000297003877011086,0.000323686532307014,0.000239485072800434,0,0,0,0.000178139268058666,0,0,0,0,0,0,0.000385480084791105
"咨询",0,0,0.000353982300884956,0.000241114915368665,0.000190285904571619,0,0,0,0.000106157112526539,0,0.000276778300581234,0,0.000120264582080577,0.000275330396475771,0,9.18864283745291e-05
"子浪",0,0,0.00141592920353982,0,0,0,0,0,0,0,0,0,0,0,0,0
"自然",0,0,0.000211087624414583,0.000230051613626348,0.000170207660616868,0,0,0,0.000126607757743354,0,0,0.00015857533279383,0.000286865923738399,0,0,0.000219175793061177
"自由",0,0,0.000297003877011086,0.00283225715768637,0.000159656715200289,0,0,0,0.000534417804175999,0,0,0,0,0,0,7.7096016958221e-05
"总经理",0,0,0.000176991150442478,0.000144668949221199,0.000285428856857428,0,0,0.00104239054899236,0.00276008492569002,0,0,0,0.000120264582080577,0,0.000684853327245748,0.00050537535605991
"总体而言",0,0,0.000427440265359087,0,0,0.000339190660011074,0.000423913901927127,0,0,0,0,0,0,0,0,0
"走动",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"走空",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"走软",0,0,0.000480050906274434,0,0,9.52348181337974e-05,0.000238045253681811,7.85350828251839e-05,0,0.000111966959232602,9.3837794784478e-05,0.000180314294671623,8.15480342889522e-05,9.33469032368719e-05,0,3.11528027709564e-05
"走弱",0,0,0.000422175248829167,0.000115025806813174,0,0,0,0,0,0.000393872218607132,0.000495147416804205,0.00031715066558766,0.0001434329618692,0,0,0.000109587896530589
"走向",0,0,7.34579644741316e-05,8.00573852107525e-05,7.89757859814174e-05,5.82917836065792e-05,7.28519394907572e-05,0,4.40591825136777e-05,6.85332726682371e-05,0,0.000110367637090505,4.9914311398538e-05,0.000228544878457513,4.73733020521452e-05,0.000152545253800917
"阻止",0,0,0.000211087624414583,5.75129034065871e-05,5.67358868722894e-05,0,0,0,0.000379823273230062,0,0.000165049138934735,0,0,0,0.000136131158308686,0.000109587896530589
"钻井",0,0,0.000530973451327434,0,0,0,0,0,0,0,0,0,0,0.000412995594713656,0,0
"最低点",0,0,0.000211087624414583,5.75129034065871e-05,0,0,0,0.000828801305032937,0,0,0,0,0.000430298885607599,0.000164185721082378,0.000272262316617371,0.000219175793061177
"最低水平",0,0,0.000120012726568608,3.26986500030206e-05,0,9.52348181337974e-05,0.000238045253681811,0.000157070165650368,0,0.000223933918465204,0,0.000360628589343246,0.000163096068577904,0.000186693806473744,0,6.23056055419129e-05
"最起码",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"最小",0,0,0.000500898229833219,0.000136474658752842,0.000134630845276518,0.000198741221808826,0,0.000327782603492899,0,0,0,0,0,0,0,6.50113709123791e-05
"作风",0,0,0.000427440265359087,0.000116460312450154,0,0,0,0,0,0,0,0,0,0,0.000275657744467395,0
"作物",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"橄榄枝",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"斐波",0,0,0.000707964601769912,0,0,0,0.00035106196243637,0,0,0,0,0.00159553250897487,0,0,0,9.18864283745291e-05
"黏合",0,0,0.000530973451327434,0,0,0,0,0,0,0,0,0,0.000360793746241732,0,0,0
"皓月",0,0,0.000707964601769912,0,0,0,0,0,0,0,0,0,0,0,0,0
"adp",0,0,0,0.000136474658752842,0,0,0,0,0,0,0,0.0007525794438393,0.000170178893479115,0.00409082977489754,0.00032303104651954,0.000520090967299033
"ads",0,0,0,0.000385783864589864,0,0,0,0,0,0,0,0,0,0,0,0
"app",0,0,0,0.000192891932294932,0.000666000666000666,0,0,0,0,0,0,0,0.000240529164161155,0,0.0013697066544915,0
"batj",0,0,0,0.000385783864589864,0,0,0,0,0,0,0,0,0,0,0,0
"cac",0,0,0,0.000144668949221199,0,0,0,0,0,0,0,0,0.000360793746241732,0,0,0
"capital",0,0,0,5.75129034065871e-05,0,0,0.000209346160776267,0.000552534203355291,0,0,0.000165049138934735,0,0,0.000164185721082378,0.000272262316617371,5.47939482652943e-05
"cempi",0,0,0,0.000192891932294932,0,0,0,0,0,0,0,0,0,0,0,0
"charles",0,0,0,0.000192891932294932,0,0,0,0,0,0,0,0,0,0,0,0
"christopher",0,0,0,0.000192891932294932,0,0,0,0,0,0,0,0,0,0,0,0
"cieszynski",0,0,0,0.000192891932294932,9.51429522858094e-05,0,0,0,0,0,0,0,0,0,0.000913137769660998,9.18864283745291e-05
"clkpi",0,0,0,0.000192891932294932,0,0,0,0,0,0,0,0,0,0,0,0
"cmc",0,0,0,0.000289337898442398,0.000142714428428714,0,0,0,0,0,0,0,0,0,0,0
"cnd",0,0,0,0.000192891932294932,0,0,0,0,0,0,0,0,0,0,0,0
"colin",0,0,0,0.000192891932294932,9.51429522858094e-05,0,0,0,0,0,0,0,0,0,0.000456568884830499,9.18864283745291e-05
"corelogic",0,0,0,0.000192891932294932,0,0,0,0,0,0,0,0,0,0,0,0
"david",0,0,0,0.000289337898442398,0.000142714428428714,0,0,0,0,0,0,0,0,0,0,0
"dax",0,0,0,0.000144668949221199,0,0,0,0,0,0,0,0,0.000360793746241732,0,0,0
"eric",0,0,0,0.000192891932294932,0,0,0,0,0,0,0,0,0,0,0,0
"evans",0,0,0,0.000192891932294932,0,0,0,0,0,0,0,0,0,0,0,0
"flynn",0,0,0,0.000385783864589864,0.000190285904571619,0,0,0,0,0,0,0,0,0,0.000456568884830499,0.000183772856749058
"frederick",0,0,0,0.000192891932294932,0,0,0,0,0,0,0,0,0,0,0,0
"fsagx",0,0,0,0.000192891932294932,0,0,0,0,0,0,0,0,0,0,0,0
"futures",0,0,0,0.000161843266153507,7.98283576001445e-05,0,0,0.000194356254935446,0,0,0,0,0,0,0.000191538854595667,7.7096016958221e-05
"grady",0,0,0,0.000161843266153507,7.98283576001445e-05,0,0,0.000388712509870891,0,0,0,0,0,0,0.000191538854595667,7.7096016958221e-05
"group",0,0,0,0.000161843266153507,0.000159656715200289,0,0,0.000583068764806337,0,0,0,0,0,0,0.000191538854595667,7.7096016958221e-05
"hansen",0,0,0,0.000116460312450154,0,0.000339190660011074,0,0,0,0,0,0,0,0,0,0.000110954585099644
"hossein",0,0,0,0.000192891932294932,0,0,0,0,0,0,0,0,0,0,0,0
"ibex",0,0,0,0.000144668949221199,0,0,0,0,0,0,0,0,0.000360793746241732,0,0,0
"james",0,0,0,9.64459661474659e-05,0,0,0,0,0,0,0,0,0.000240529164161155,0.000550660792951542,0,9.18864283745291e-05
"jpg",0,0,0,0.000385783864589864,0,0,0,0,0,0,0,0,0,0,0,0
"kaplan",0,0,0,0.000144668949221199,0,0,0,0,0,0,0,0,0,0,0.000342426663622874,0
"ken",0,0,0,0.000289337898442398,0.000142714428428714,0,0,0,0,0,0,0,0,0,0,0
"kevin",0,0,0,0.000161843266153507,7.98283576001445e-05,0,0,0.000388712509870891,0,0,0,0,0,0,0.000191538854595667,7.7096016958221e-05
"lisa",0,0,0,0.000434006847663596,0.000285428856857428,0,0,0,0,0,0,0,0,0,0,0
"lusk",0,0,0,0.000323686532307014,0.000159656715200289,0,0,0.000388712509870891,0,0,0,0,0,0,0.000191538854595667,7.7096016958221e-05
"madden",0,0,0,0.000289337898442398,0.000142714428428714,0,0,0,0,0,0,0,0,0,0,0
"markets",0,0,0,0.000136474658752842,6.73154226382591e-05,0.000198741221808826,0.000248382920708942,0,0,0,0.000195825837154559,0,0,0,0,0.000455079596386654
"morrison",0,0,0,0.000578675796884795,0.000285428856857428,0,0,0,0,0,0,0,0,0,0,0
